-3.87254e-05,-3.75319e-05,-6.60101e-07,-6.39757e-07
-3.94154e-05,-3.88178e-05,-6.71864e-07,-6.61677e-07
-4.01682e-05,-4.00382e-05,-6.84698e-07,-6.8248e-07
-4.09578e-05,-4.12513e-05,-6.98158e-07,-7.0316e-07
-4.17601e-05,-4.24725e-05,-7.11835e-07,-7.23978e-07
-4.2557e-05,-4.36973e-05,-7.2542e-07,-7.44857e-07
-4.3359e-05,-4.49523e-05,-7.39091e-07,-7.6625e-07
-4.41553e-05,-4.62247e-05,-7.52667e-07,-7.87941e-07
-4.49452e-05,-4.75128e-05,-7.66132e-07,-8.09899e-07
-4.57285e-05,-4.88145e-05,-7.79485e-07,-8.32089e-07
-4.6498e-05,-5.01146e-05,-7.92603e-07,-8.54252e-07
-4.72621e-05,-5.14241e-05,-8.0563e-07,-8.76575e-07
-4.80292e-05,-5.27546e-05,-8.18707e-07,-8.99256e-07
-4.87922e-05,-5.40916e-05,-8.31714e-07,-9.22049e-07
-4.95517e-05,-5.5434e-05,-8.44663e-07,-9.44934e-07
-5.03084e-05,-5.67808e-05,-8.57562e-07,-9.67893e-07
-5.10551e-05,-5.81178e-05,-8.70293e-07,-9.90685e-07
-5.18066e-05,-5.94711e-05,-8.83105e-07,-1.01376e-06
-5.25551e-05,-6.08268e-05,-8.95866e-07,-1.03687e-06
-5.33011e-05,-6.21845e-05,-9.08584e-07,-1.06001e-06
-5.40384e-05,-6.35305e-05,-9.21153e-07,-1.08296e-06
-5.4775e-05,-6.48779e-05,-9.33712e-07,-1.10593e-06
-5.55116e-05,-6.62265e-05,-9.46269e-07,-1.12892e-06
-5.6248e-05,-6.75762e-05,-9.58824e-07,-1.15193e-06
-5.69844e-05,-6.89267e-05,-9.71379e-07,-1.17495e-06
-5.77282e-05,-7.02915e-05,-9.84059e-07,-1.19822e-06
-5.84718e-05,-7.16568e-05,-9.96738e-07,-1.22149e-06
-5.92155e-05,-7.30226e-05,-1.00942e-06,-1.24478e-06
-5.99591e-05,-7.43888e-05,-1.02209e-06,-1.26807e-06
-6.07026e-05,-7.57553e-05,-1.03477e-06,-1.29137e-06
-6.14386e-05,-7.71085e-05,-1.04732e-06,-1.31444e-06
-6.21819e-05,-7.84754e-05,-1.05999e-06,-1.33774e-06
-6.2925e-05,-7.98425e-05,-1.07266e-06,-1.36105e-06
-6.36607e-05,-8.11962e-05,-1.0852e-06,-1.38413e-06
-6.44036e-05,-8.25635e-05,-1.09787e-06,-1.40744e-06
-6.51465e-05,-8.3931e-05,-1.11054e-06,-1.43075e-06
-6.58894e-05,-8.52984e-05,-1.1232e-06,-1.45406e-06
-6.66322e-05,-8.66659e-05,-1.13587e-06,-1.47738e-06
-6.73749e-05,-8.80335e-05,-1.14853e-06,-1.50069e-06
-6.81176e-05,-8.94011e-05,-1.16119e-06,-1.52401e-06
-6.88603e-05,-9.07687e-05,-1.17385e-06,-1.54733e-06
-6.96029e-05,-9.21364e-05,-1.18652e-06,-1.57064e-06
-7.03455e-05,-9.35041e-05,-1.19918e-06,-1.59396e-06
-7.10881e-05,-9.48717e-05,-1.21184e-06,-1.61728e-06
-7.18307e-05,-9.62394e-05,-1.2245e-06,-1.6406e-06
-7.25732e-05,-9.76071e-05,-1.23716e-06,-1.66391e-06
-7.33084e-05,-9.89613e-05,-1.24969e-06,-1.687e-06
-7.40509e-05,-0.000100329,-1.26235e-06,-1.71032e-06
-7.4786e-05,-0.000101683,-1.27489e-06,-1.73341e-06
-7.55285e-05,-0.000103051,-1.28755e-06,-1.75673e-06
-7.6271e-05,-0.000104419,-1.30021e-06,-1.78005e-06
-7.70135e-05,-0.000105786,-1.31287e-06,-1.80336e-06
-7.77559e-05,-0.000107154,-1.32553e-06,-1.82668e-06
-7.84983e-05,-0.000108522,-1.33819e-06,-1.85e-06
-7.92407e-05,-0.000109889,-1.35084e-06,-1.87332e-06
-7.99831e-05,-0.000111257,-1.3635e-06,-1.89664e-06
-8.07255e-05,-0.000112625,-1.37616e-06,-1.91996e-06
-8.14606e-05,-0.000113979,-1.38869e-06,-1.94305e-06
-8.22029e-05,-0.000115347,-1.40135e-06,-1.96637e-06
-8.29379e-05,-0.000116701,-1.41388e-06,-1.98946e-06
-8.36803e-05,-0.000118068,-1.42654e-06,-2.01278e-06
-8.44226e-05,-0.000119436,-1.4392e-06,-2.0361e-06
-8.51649e-05,-0.000120804,-1.45186e-06,-2.05941e-06
-8.59072e-05,-0.000122172,-1.46451e-06,-2.08273e-06
-8.66495e-05,-0.000123539,-1.47717e-06,-2.10605e-06
-8.65397e-05,-0.000124758,-1.4753e-06,-2.12684e-06
-8.5176e-05,-0.000125762,-1.45206e-06,-2.14395e-06
-8.41899e-05,-0.000126823,-1.43525e-06,-2.16205e-06
-8.2792e-05,-0.000127805,-1.41142e-06,-2.17879e-06
-8.18327e-05,-0.000128875,-1.39507e-06,-2.19704e-06
-8.04374e-05,-0.000129857,-1.37129e-06,-2.21379e-06
-7.94755e-05,-0.000130927,-1.35489e-06,-2.23203e-06
-7.80875e-05,-0.000131922,-1.33123e-06,-2.24901e-06
-7.71256e-05,-0.000132992,-1.31484e-06,-2.26725e-06
-7.57376e-05,-0.000133988,-1.29118e-06,-2.28423e-06
-7.44321e-05,-0.000135009,-1.26893e-06,-2.30164e-06
-7.33876e-05,-0.000136053,-1.25112e-06,-2.31945e-06
-7.20165e-05,-0.000137043,-1.22775e-06,-2.33634e-06
-7.10303e-05,-0.000138105,-1.21094e-06,-2.35444e-06
-6.96422e-05,-0.0001391,-1.18728e-06,-2.37142e-06
-6.86803e-05,-0.00014017,-1.17088e-06,-2.38966e-06
-6.72922e-05,-0.000141166,-1.14722e-06,-2.40664e-06
-6.63302e-05,-0.000142235,-1.13082e-06,-2.42489e-06
-6.49422e-05,-0.000143231,-1.10716e-06,-2.44186e-06
-6.36367e-05,-0.000144252,-1.08491e-06,-2.45928e-06
-6.25921e-05,-0.000145296,-1.0671e-06,-2.47709e-06
-6.12282e-05,-0.0001463,-1.04385e-06,-2.49421e-06
-6.02346e-05,-0.000147348,-1.02692e-06,-2.51208e-06
-5.88465e-05,-0.000148344,-1.00325e-06,-2.52906e-06
-5.78845e-05,-0.000149414,-9.86855e-07,-2.5473e-06
-5.64964e-05,-0.000150409,-9.63191e-07,-2.56428e-06
-5.55343e-05,-0.000151479,-9.46792e-07,-2.58253e-06
-5.45185e-05,-0.000152308,-9.29476e-07,-2.59668e-06
-5.40672e-05,-0.000151784,-9.21784e-07,-2.58775e-06
-5.38578e-05,-0.000151109,-9.18217e-07,-2.57625e-06
-5.35855e-05,-0.000150586,-9.13578e-07,-2.56734e-06
-5.32083e-05,-0.000149925,-9.07149e-07,-2.55607e-06
-5.28804e-05,-0.000149349,-9.01562e-07,-2.54626e-06
-5.22598e-05,-0.000148596,-8.90984e-07,-2.53344e-06
-5.19269e-05,-0.000148086,-8.85312e-07,-2.52475e-06
-5.15524e-05,-0.000147425,-8.78931e-07,-2.51349e-06
-5.11816e-05,-0.000146768,-8.72612e-07,-2.50229e-06
-5.10849e-05,-0.000146167,-8.70966e-07,-2.49205e-06
-5.04965e-05,-0.000145575,-8.60937e-07,-2.48197e-06
-5.02354e-05,-0.000145042,-8.56488e-07,-2.4729e-06
-4.99189e-05,-0.000144456,-8.51094e-07,-2.46291e-06
-4.94675e-05,-0.000143772,-8.43401e-07,-2.45125e-06
-4.91976e-05,-0.000143233,-8.38802e-07,-2.44208e-06
-4.90486e-05,-0.000142563,-8.36264e-07,-2.43066e-06
-4.84754e-05,-0.000141962,-8.26495e-07,-2.42042e-06
-4.80491e-05,-0.000141302,-8.1923e-07,-2.40918e-06
-4.79523e-05,-0.000140717,-8.17582e-07,-2.3992e-06
-4.74107e-05,-0.000140108,-8.0835e-07,-2.38884e-06
-4.70868e-05,-0.00013956,-8.02829e-07,-2.3795e-06
-4.66855e-05,-0.000138855,-7.95991e-07,-2.36748e-06
-4.643e-05,-0.000138322,-7.91637e-07,-2.35841e-06
-4.63837e-05,-0.000137805,-7.9085e-07,-2.34961e-06
-4.56387e-05,-0.000137007,-7.7815e-07,-2.336e-06
-4.55323e-05,-0.000136416,-7.7634e-07,-2.32593e-06
-4.49884e-05,-0.000135823,-7.67067e-07,-2.31583e-06
-4.48841e-05,-0.000135201,-7.65292e-07,-2.30523e-06
-4.42765e-05,-0.000134549,-7.54934e-07,-2.29412e-06
-4.41511e-05,-0.000133967,-7.52799e-07,-2.28421e-06
-4.38286e-05,-0.000133375,-7.47303e-07,-2.27412e-06
-4.3274e-05,-0.000132779,-7.37849e-07,-2.26397e-06
-4.29223e-05,-0.000132163,-7.31855e-07,-2.25348e-06
-4.25427e-05,-0.000131503,-7.25384e-07,-2.24222e-06
-4.22853e-05,-0.000130985,-7.20999e-07,-2.2334e-06
-4.18663e-05,-0.00013031,-7.13857e-07,-2.22189e-06
-4.1809e-05,-0.000129787,-7.12882e-07,-2.21299e-06
-4.11209e-05,-0.000129042,-7.01151e-07,-2.2003e-06
-4.07823e-05,-0.000128445,-6.9538e-07,-2.19012e-06
-4.0742e-05,-0.000127928,-6.94696e-07,-2.18131e-06
-4.01445e-05,-0.000127252,-6.8451e-07,-2.16978e-06
-3.98298e-05,-0.000126717,-6.79147e-07,-2.16067e-06
-3.95685e-05,-0.000126186,-6.74693e-07,-2.15163e-06
-3.90928e-05,-0.000125442,-6.66584e-07,-2.13895e-06
-3.90392e-05,-0.000124904,-6.65671e-07,-2.12979e-06
-3.84783e-05,-0.000124295,-6.5611e-07,-2.1194e-06
-3.83295e-05,-0.000123689,-6.53575e-07,-2.10908e-06
-3.78198e-05,-0.000123141,-6.44885e-07,-2.09974e-06
-3.74296e-05,-0.000122474,-6.38234e-07,-2.08837e-06
-3.71366e-05,-0.000121926,-6.3324e-07,-2.07905e-06
-3.67688e-05,-0.000121319,-6.26971e-07,-2.0687e-06
-3.64537e-05,-0.000120712,-6.21599e-07,-2.05835e-06
-3.63752e-05,-0.00012018,-6.20262e-07,-2.04928e-06
-3.57655e-05,-0.000119513,-6.09869e-07,-2.03792e-06
-3.54801e-05,-0.000118988,-6.05003e-07,-2.02897e-06
-3.5107e-05,-0.000118327,-5.98644e-07,-2.01771e-06
-3.47172e-05,-0.00011766,-5.91999e-07,-2.00634e-06
-3.44285e-05,-0.000117135,-5.87078e-07,-1.99741e-06
-3.40779e-05,-0.000116535,-5.81102e-07,-1.98717e-06
-3.37172e-05,-0.000115862,-5.74953e-07,-1.97571e-06
-3.35896e-05,-0.000115281,-5.7278e-07,-1.9658e-06
-3.32574e-05,-0.00011467,-5.67116e-07,-1.95539e-06
-3.26207e-05,-0.00011401,-5.56261e-07,-1.94414e-06
-3.23611e-05,-0.000113478,-5.51835e-07,-1.93507e-06
-3.19915e-05,-0.000112817,-5.45535e-07,-1.92382e-06
-3.16093e-05,-0.000112143,-5.39019e-07,-1.91232e-06
-3.13295e-05,-0.000111617,-5.34249e-07,-1.90336e-06
-3.11841e-05,-0.000111019,-5.31772e-07,-1.89317e-06
-3.05789e-05,-0.000110353,-5.21453e-07,-1.88181e-06
-3.01858e-05,-0.000109686,-5.14752e-07,-1.87045e-06
-3.01239e-05,-0.000109151,-5.13697e-07,-1.86133e-06
-2.95725e-05,-0.000108555,-5.04297e-07,-1.85118e-06
-2.9245e-05,-0.000107868,-4.98713e-07,-1.83947e-06
-2.9089e-05,-0.000107329,-4.96055e-07,-1.83028e-06
-2.87655e-05,-0.000106738,-4.9054e-07,-1.8202e-06
-2.82427e-05,-0.000106193,-4.81625e-07,-1.81092e-06
-2.80668e-05,-0.000105527,-4.78629e-07,-1.79957e-06
-2.7476e-05,-0.000104881,-4.68555e-07,-1.78856e-06
-2.74147e-05,-0.000104346,-4.67511e-07,-1.77944e-06
-2.68403e-05,-0.00010366,-4.57716e-07,-1.76775e-06
-2.64626e-05,-0.000103056,-4.51277e-07,-1.75746e-06
-2.63292e-05,-0.000102456,-4.49004e-07,-1.74722e-06
-2.60077e-05,-0.00010188,-4.43522e-07,-1.73741e-06
-2.54305e-05,-0.000101266,-4.33681e-07,-1.72694e-06
-2.51035e-05,-0.000100589,-4.28106e-07,-1.71541e-06
-2.47237e-05,-9.9985e-05,-4.2163e-07,-1.70511e-06
-2.4389e-05,-9.9403e-05,-4.15924e-07,-1.69519e-06
-2.40434e-05,-9.88028e-05,-4.10032e-07,-1.68496e-06
-2.37138e-05,-9.8198e-05,-4.04412e-07,-1.67465e-06
-2.33693e-05,-9.75304e-05,-3.98538e-07,-1.66327e-06
-2.3054e-05,-9.69827e-05,-3.93163e-07,-1.65394e-06
-2.26847e-05,-9.63924e-05,-3.86866e-07,-1.64388e-06
-2.25424e-05,-9.57229e-05,-3.8444e-07,-1.63247e-06
-2.22225e-05,-9.51874e-05,-3.78986e-07,-1.62334e-06
-2.19054e-05,-9.45957e-05,-3.73579e-07,-1.61325e-06
-2.15836e-05,-9.40043e-05,-3.68092e-07,-1.60317e-06
-2.0987e-05,-9.33452e-05,-3.57919e-07,-1.59194e-06
-2.08284e-05,-9.26706e-05,-3.55215e-07,-1.58044e-06
-2.04564e-05,-9.20663e-05,-3.48872e-07,-1.57014e-06
-1.98324e-05,-9.14125e-05,-3.38231e-07,-1.55899e-06
-1.95213e-05,-9.08053e-05,-3.32927e-07,-1.54864e-06
-1.94913e-05,-9.02937e-05,-3.32416e-07,-1.53992e-06
-1.90211e-05,-8.95497e-05,-3.24399e-07,-1.52724e-06
-1.84755e-05,-8.89446e-05,-3.15094e-07,-1.51692e-06
-1.82238e-05,-8.84284e-05,-3.10802e-07,-1.50813e-06
-1.80936e-05,-8.78436e-05,-3.08583e-07,-1.49816e-06
-1.76722e-05,-8.71047e-05,-3.01397e-07,-1.48556e-06
-1.6999e-05,-8.63941e-05,-2.89917e-07,-1.47345e-06
-1.67235e-05,-8.58582e-05,-2.85219e-07,-1.46431e-06
-1.64306e-05,-8.53116e-05,-2.80225e-07,-1.45499e-06
-1.60153e-05,-8.46363e-05,-2.73144e-07,-1.44348e-06
-1.57595e-05,-8.41057e-05,-2.68781e-07,-1.43444e-06
-1.56973e-05,-8.35807e-05,-2.67721e-07,-1.42549e-06
-1.50305e-05,-8.28827e-05,-2.5635e-07,-1.41359e-06
-1.47161e-05,-8.2276e-05,-2.50988e-07,-1.40325e-06
-1.45901e-05,-8.16752e-05,-2.4884e-07,-1.393e-06
-1.40705e-05,-8.11306e-05,-2.39979e-07,-1.38372e-06
-1.36558e-05,-8.04553e-05,-2.32907e-07,-1.37221e-06
-1.35724e-05,-7.98697e-05,-2.31485e-07,-1.36222e-06
-1.32024e-05,-7.92662e-05,-2.25174e-07,-1.35193e-06
-1.27501e-05,-7.8739e-05,-2.17461e-07,-1.34295e-06
-1.23835e-05,-7.81193e-05,-2.1121e-07,-1.33238e-06
-1.22161e-05,-7.74416e-05,-2.08355e-07,-1.32083e-06
-1.15999e-05,-7.67843e-05,-1.97845e-07,-1.30962e-06
-1.12555e-05,-7.61895e-05,-1.91973e-07,-1.29948e-06
-1.08607e-05,-7.55357e-05,-1.8524e-07,-1.28833e-06
-1.05037e-05,-7.49223e-05,-1.79152e-07,-1.27788e-06
-1.05698e-05,-7.44896e-05,-1.8028e-07,-1.2705e-06
-9.85461e-06,-7.37368e-05,-1.68082e-07,-1.25766e-06
-9.58071e-06,-7.32009e-05,-1.6341e-07,-1.24853e-06
-9.18339e-06,-7.25295e-05,-1.56634e-07,-1.23708e-06
-9.10331e-06,-7.19493e-05,-1.55269e-07,-1.22719e-06
-8.74474e-06,-7.13079e-05,-1.49154e-07,-1.21625e-06
-8.1072e-06,-7.05626e-05,-1.3828e-07,-1.20355e-06
-7.89568e-06,-7.01533e-05,-1.34672e-07,-1.19657e-06
-7.44196e-06,-6.94308e-05,-1.26934e-07,-1.18425e-06
-7.14147e-06,-6.88149e-05,-1.21809e-07,-1.17375e-06
-7.00281e-06,-6.82174e-05,-1.19445e-07,-1.16356e-06
-6.34912e-06,-6.74972e-05,-1.08295e-07,-1.15128e-06
-6.07301e-06,-6.69772e-05,-1.03586e-07,-1.14241e-06
-5.89945e-06,-6.63079e-05,-1.00626e-07,-1.131e-06
-5.32948e-06,-6.57083e-05,-9.09043e-08,-1.12078e-06
-4.99603e-06,-6.51007e-05,-8.5217e-08,-1.11042e-06
-4.58064e-06,-6.44414e-05,-7.8132e-08,-1.09918e-06
-4.27044e-06,-6.38426e-05,-7.28411e-08,-1.08897e-06
-4.21423e-06,-6.33016e-05,-7.18826e-08,-1.07974e-06
-3.65476e-06,-6.2651e-05,-6.23399e-08,-1.06865e-06
-3.20461e-06,-6.19846e-05,-5.46618e-08,-1.05729e-06
-2.90758e-06,-6.14385e-05,-4.95954e-08,-1.04797e-06
-2.62438e-06,-6.08995e-05,-4.47649e-08,-1.03878e-06
-2.23547e-06,-6.01637e-05,-3.81313e-08,-1.02624e-06
-2.12964e-06,-5.96402e-05,-3.63262e-08,-1.01731e-06
-1.84668e-06,-5.91013e-05,-3.14997e-08,-1.00812e-06
-1.52209e-06,-5.84908e-05,-2.59632e-08,-9.9771e-07
-9.53191e-07,-5.78776e-05,-1.62592e-08,-9.87255e-07
-5.62002e-07,-5.71417e-05,-9.58646e-09,-9.74704e-07
-1.45048e-07,-5.65493e-05,-2.47419e-09,-9.64604e-07
1.72575e-07,-5.60021e-05,2.94375e-09,-9.55273e-07
4.55925e-07,-5.54041e-05,7.7771e-09,-9.45075e-07
7.58582e-07,-5.48703e-05,1.29398e-08,-9.35973e-07
9.40377e-07,-5.41874e-05,1.60409e-08,-9.24327e-07
1.50136e-06,-5.35879e-05,2.56102e-08,-9.14103e-07
1.63867e-06,-5.29904e-05,2.79525e-08,-9.03914e-07
2.1989e-06,-5.23743e-05,3.7509e-08,-8.93408e-07
2.27523e-06,-5.1774e-05,3.88114e-08,-8.8317e-07
2.88878e-06,-5.11607e-05,4.92775e-08,-8.72712e-07
2.91616e-06,-5.06448e-05,4.97448e-08,-8.63914e-07
3.44507e-06,-5.00965e-05,5.87672e-08,-8.54563e-07
3.60557e-06,-4.94312e-05,6.15052e-08,-8.43218e-07
3.87987e-06,-4.89058e-05,6.61847e-08,-8.34259e-07
4.5113e-06,-4.82169e-05,7.69561e-08,-8.22509e-07
4.9065e-06,-4.75328e-05,8.3698e-08,-8.10842e-07
5.2351e-06,-4.69951e-05,8.93037e-08,-8.01672e-07
5.59509e-06,-4.63193e-05,9.54449e-08,-7.90146e-07
5.91159e-06,-4.57946e-05,1.00844e-07,-7.81199e-07
6.22844e-06,-4.51749e-05,1.0625e-07,-7.70629e-07
6.30031e-06,-4.46594e-05,1.07476e-07,-7.61838e-07
6.90906e-06,-4.39749e-05,1.17861e-07,-7.50163e-07
6.98812e-06,-4.34459e-05,1.1921e-07,-7.41142e-07
7.51686e-06,-4.28386e-05,1.2823e-07,-7.30784e-07
7.8922e-06,-4.22317e-05,1.34634e-07,-7.20434e-07
8.29872e-06,-4.15571e-05,1.41569e-07,-7.08928e-07
8.61965e-06,-4.09626e-05,1.47044e-07,-6.98788e-07
8.96434e-06,-4.03334e-05,1.52925e-07,-6.88057e-07
9.30186e-06,-3.97487e-05,1.58683e-07,-6.78085e-07
9.60537e-06,-3.9201e-05,1.63862e-07,-6.68744e-07
9.71482e-06,-3.86044e-05,1.65729e-07,-6.58569e-07
1.02907e-05,-3.79279e-05,1.75554e-07,-6.4703e-07
1.06454e-05,-3.73819e-05,1.81606e-07,-6.37718e-07
1.10569e-05,-3.67228e-05,1.88626e-07,-6.26476e-07
1.1371e-05,-3.61183e-05,1.93985e-07,-6.16166e-07
1.16461e-05,-3.55928e-05,1.98679e-07,-6.07203e-07
1.20212e-05,-3.4927e-05,2.0508e-07,-5.95846e-07
1.23712e-05,-3.43293e-05,2.1105e-07,-5.85652e-07
1.27508e-05,-3.36287e-05,2.17528e-07,-5.73701e-07
1.28018e-05,-3.31038e-05,2.18397e-07,-5.64748e-07
1.35167e-05,-3.23532e-05,2.30595e-07,-5.51945e-07
1.38744e-05,-3.17127e-05,2.36698e-07,-5.4102e-07
1.3951e-05,-3.11335e-05,2.38005e-07,-5.31141e-07
1.42751e-05,-3.05395e-05,2.43536e-07,-5.21009e-07
1.46277e-05,-2.99338e-05,2.49552e-07,-5.10678e-07
1.52154e-05,-2.92753e-05,2.59579e-07,-4.99446e-07
1.55851e-05,-2.86163e-05,2.65887e-07,-4.88203e-07
1.57388e-05,-2.7994e-05,2.6851e-07,-4.77589e-07
1.62642e-05,-2.74026e-05,2.77475e-07,-4.67501e-07
1.65694e-05,-2.67958e-05,2.82683e-07,-4.5715e-07
1.69501e-05,-2.62052e-05,2.89178e-07,-4.47076e-07
1.72996e-05,-2.55486e-05,2.95143e-07,-4.35876e-07
1.76724e-05,-2.49419e-05,3.01504e-07,-4.25527e-07
1.79162e-05,-2.44263e-05,3.05664e-07,-4.1673e-07
1.83938e-05,-2.3642e-05,3.13813e-07,-4.03352e-07
1.84473e-05,-2.31231e-05,3.14726e-07,-3.945e-07
1.89185e-05,-2.23764e-05,3.22768e-07,-3.81763e-07
1.9198e-05,-2.17879e-05,3.27538e-07,-3.71723e-07
1.97434e-05,-2.12569e-05,3.36843e-07,-3.62665e-07
2.01266e-05,-2.05215e-05,3.43382e-07,-3.50119e-07
2.04818e-05,-1.99753e-05,3.49442e-07,-3.40801e-07
2.05051e-05,-1.94596e-05,3.49842e-07,-3.32004e-07
2.10444e-05,-1.88649e-05,3.59043e-07,-3.21859e-07
2.12489e-05,-1.81739e-05,3.62534e-07,-3.1007e-07
2.18585e-05,-1.74673e-05,3.72937e-07,-2.98017e-07
2.21783e-05,-1.69294e-05,3.78393e-07,-2.88839e-07
2.2554e-05,-1.62644e-05,3.84804e-07,-2.77495e-07
2.29873e-05,-1.5561e-05,3.92199e-07,-2.65495e-07
2.3162e-05,-1.51095e-05,3.9518e-07,-2.57793e-07
2.36044e-05,-1.44136e-05,4.0273e-07,-2.4592e-07
2.39577e-05,-1.38077e-05,4.08759e-07,-2.35583e-07
